geoid,households_total,households_0_10k,households_10_15k,households_15_20k,households_20_25k,households_25_30k,households_30_35k,households_35_40k,households_40_45k,households_45_50k,households_50_60k,households_60_75k,households_75_100k,households_100_125k,households_125_150k,households_150_200k,households_200k_plus
481210205034,417,14,14,42,28,10,0,0,14,0,32,101,69,11,38,19,25
481210205041,364,10,11,34,20,30,42,31,16,4,50,52,38,20,0,0,6
481210205042,756,43,27,90,55,42,17,57,22,15,109,81,105,20,38,24,11
481210205051,408,0,14,15,10,0,17,0,0,0,46,55,17,100,59,44,31
481210205052,264,35,0,0,0,0,0,16,12,0,0,50,64,20,51,0,16
481210205053,408,17,14,0,16,0,0,18,0,0,31,52,191,19,0,39,11
481210205054,484,17,0,0,0,19,19,18,0,15,38,0,68,68,138,49,35
481210205055,419,0,0,0,36,15,0,0,28,18,17,54,87,21,23,17,103
481210205056,438,19,23,19,0,30,0,32,0,0,19,43,50,83,20,77,23
481210205061,325,11,5,5,27,27,29,10,7,0,45,45,10,42,34,25,3
481210205062,442,6,0,0,22,11,18,0,3,30,51,50,78,41,22,72,38
481210206011,652,74,32,37,50,79,38,16,22,29,69,90,77,25,5,0,9
481210206012,332,42,43,37,48,46,8,44,6,35,10,8,0,0,0,5,0
481210206013,563,68,40,21,45,57,38,27,63,33,42,62,50,0,7,0,10
481210206021,1018,69,17,0,17,45,80,11,94,34,76,183,284,108,0,0,0
481210206022,746,71,21,17,0,25,18,88,128,15,107,82,92,38,34,10,0
481210206023,218,0,12,12,22,0,46,0,56,0,0,11,59,0,0,0,0
481210206024,1310,34,16,91,143,69,44,83,160,97,128,145,138,80,48,17,17
481210207001,583,167,39,34,23,25,36,23,8,32,103,18,20,48,7,0,0
481210207002,561,164,64,55,49,49,48,23,21,0,25,44,19,0,0,0,0
481210207003,293,12,46,28,39,8,9,10,0,32,26,24,15,9,9,8,18
481210208001,485,45,26,48,36,49,28,49,39,16,37,14,0,0,98,0,0
481210208002,1277,211,74,26,144,126,78,95,19,0,134,162,84,32,15,61,16
481210208003,270,15,49,29,58,28,0,46,0,0,0,45,0,0,0,0,0
481210209001,984,242,149,84,177,93,36,40,41,12,8,57,8,37,0,0,0
481210209002,230,48,6,23,19,0,8,0,0,20,41,0,37,0,24,4,0
481210210001,311,134,44,22,42,17,0,7,19,12,4,10,0,0,0,0,0
481210210002,305,80,10,3,39,38,48,0,9,7,17,11,10,24,9,0,0
481210210003,325,43,50,31,59,37,33,16,16,21,10,0,9,0,0,0,0
481210210004,317,30,10,45,29,0,21,27,44,20,23,8,44,16,0,0,0
481210211001,535,41,40,67,7,19,26,22,9,79,89,75,8,53,0,0,0
481210211002,606,250,100,35,28,37,7,24,34,38,21,15,10,0,0,7,0
481210211003,691,324,54,79,33,32,41,48,20,0,20,6,20,0,0,0,14
481210212011,2127,213,115,116,185,282,262,182,142,72,199,144,111,82,0,22,0
481210212012,620,154,59,80,55,41,32,27,51,0,50,44,0,27,0,0,0
481210212021,375,46,7,10,17,18,7,38,19,14,60,89,34,10,0,6,0
481210212022,377,17,0,35,17,0,6,15,32,9,16,95,50,50,15,20,0
481210212023,416,70,59,26,39,17,36,19,64,7,11,25,6,25,12,0,0
481210213011,1205,215,108,131,29,28,64,72,92,17,193,107,63,58,28,0,0
481210213012,367,43,56,27,53,29,9,11,17,41,36,35,10,0,0,0,0
481210213031,1039,56,0,0,15,82,0,46,84,16,52,110,195,122,118,96,47
481210213032,1372,14,17,113,0,70,88,94,0,45,23,86,269,267,165,105,16
481210213041,361,0,0,0,0,0,0,0,46,12,16,51,81,52,13,48,42
481210213042,1050,107,36,100,110,115,157,15,15,18,46,133,120,58,0,0,20
481210213043,367,7,0,43,0,0,0,16,6,15,32,14,112,41,55,19,7
481210213044,528,0,0,20,0,0,0,0,0,0,19,29,31,88,70,148,123
481210213051,690,29,11,18,8,0,32,27,8,0,24,48,101,111,88,42,143
481210213052,883,41,17,44,20,52,90,18,54,100,74,100,78,65,31,36,63
481210214031,1573,0,26,0,6,30,65,15,20,13,51,137,143,290,214,213,350
481210214032,918,71,0,36,0,84,35,13,68,64,139,85,187,100,18,18,0
481210214033,1253,94,20,36,56,58,65,18,35,17,122,164,262,125,32,134,15
481210214034,612,0,34,21,28,7,13,37,60,0,50,50,90,63,54,74,31
481210214041,779,11,9,35,10,16,37,11,0,12,56,53,100,99,89,123,118
481210214042,1115,29,18,6,0,0,83,26,41,20,95,69,99,163,132,200,134
481210214043,967,30,40,0,16,14,19,18,49,21,34,107,104,193,162,144,16
481210214051,604,12,95,16,80,0,0,16,35,0,0,48,142,35,49,28,48
481210214052,2629,72,128,11,61,154,115,43,99,46,109,286,414,450,336,228,77
481210214053,611,0,21,0,17,40,16,101,98,107,109,0,89,13,0,0,0
481210214061,1000,0,0,34,11,13,55,22,19,42,63,61,217,52,139,61,211
481210214062,1085,18,0,14,46,15,76,0,0,49,17,122,249,202,197,36,44
481210214063,318,0,0,0,0,27,0,0,0,23,0,15,52,43,101,40,17
481210214071,701,0,16,0,52,0,13,32,0,0,22,31,154,88,48,172,73
481210214072,1452,46,119,38,0,70,0,12,15,28,103,78,365,169,220,122,67
481210214081,658,67,20,10,0,28,0,97,58,103,50,38,132,16,0,36,3
481210214082,941,0,0,0,11,0,15,26,0,44,104,222,91,162,40,107,119
481210214083,682,0,0,0,63,0,11,0,0,44,109,108,139,47,55,34,72
481210214091,868,0,0,9,16,0,0,34,80,13,69,62,180,158,98,102,47
481210214092,398,0,12,0,10,18,0,0,11,19,73,32,55,44,105,0,19
481210214093,1247,98,148,0,0,33,0,13,64,81,77,146,325,146,31,49,36
481210214094,408,0,12,0,0,0,0,0,14,0,35,0,50,60,105,81,51
481210215021,755,10,61,35,29,39,18,67,15,59,83,122,103,88,0,26,0
481210215022,548,84,0,30,20,47,24,3,10,58,74,92,22,44,7,7,26
481210215023,275,0,14,22,10,16,110,0,13,20,18,0,25,27,0,0,0
481210215051,993,0,18,0,64,96,0,38,30,85,132,48,130,179,84,60,29
481210215052,325,19,0,0,0,16,10,37,0,18,0,18,51,73,48,13,22
481210215053,731,8,0,14,0,59,42,0,81,45,59,38,113,72,127,39,34
481210215121,523,11,19,6,21,0,14,8,24,0,17,8,19,19,56,104,197
481210215122,527,26,0,0,0,11,0,0,11,0,0,20,52,38,81,96,192
481210215123,527,22,9,0,0,10,0,0,39,0,0,25,50,30,29,73,240
481210215131,363,0,0,0,0,0,0,0,7,14,7,14,46,33,53,35,154
481210215132,575,0,0,8,0,27,23,14,19,0,5,98,92,70,21,90,108
481210215133,437,0,0,0,12,8,0,0,17,5,79,8,40,55,102,69,42
481210215141,856,24,0,0,6,25,0,0,0,38,8,28,125,132,92,269,109
481210215142,609,11,0,0,8,0,43,18,0,27,28,54,99,105,103,29,84
481210215151,2509,47,37,15,95,37,41,111,71,55,131,255,317,393,271,332,301
481210215152,1261,0,0,0,11,0,14,14,25,13,118,48,211,55,167,184,401
481210215153,363,0,16,26,22,23,13,0,56,19,58,47,0,12,30,27,14
481210215154,636,42,33,35,23,58,35,12,49,38,54,51,74,38,33,61,0
481210215161,828,0,80,38,21,0,23,56,25,82,161,53,110,61,13,34,71
481210215162,814,15,17,0,20,13,19,61,78,0,38,130,202,85,0,136,0
481210215163,884,0,0,0,27,39,26,0,17,0,80,47,157,92,166,172,61
481210215171,828,0,72,36,11,85,84,60,16,77,70,93,56,0,46,14,108
481210215172,672,33,0,10,0,11,38,8,25,11,71,88,43,91,58,86,99
481210215181,654,9,0,11,0,0,11,9,24,10,49,45,69,154,85,62,116
481210215182,425,0,0,0,11,0,40,0,0,57,0,59,78,51,44,43,42
481210215191,770,0,0,25,40,0,0,73,0,0,50,104,108,17,240,113,0
481210215192,1767,25,0,72,38,78,86,53,0,49,207,66,286,285,208,98,216
481210215193,1185,0,0,26,40,0,120,0,81,105,193,105,146,185,18,130,36
481210215194,784,0,0,81,22,22,41,80,18,0,74,61,306,55,24,0,0
481210215201,596,0,0,20,0,46,0,6,28,44,49,107,159,17,90,30,0
481210215202,680,49,30,10,43,9,10,52,66,65,62,33,106,138,0,7,0
481210215211,546,8,0,12,25,0,5,35,18,13,90,68,92,87,57,0,36
481210215212,933,14,9,33,29,19,21,5,33,15,84,278,126,78,92,60,37
481210215221,917,35,0,7,22,14,28,29,4,4,59,33,111,115,87,272,97
481210215231,550,51,0,25,0,65,20,36,22,21,83,73,62,43,38,11,0
481210215232,661,16,0,62,11,19,12,10,47,49,11,132,118,32,70,29,43
481210215241,375,4,0,0,0,6,18,8,0,21,0,3,35,68,67,86,59
481210215242,243,0,0,0,0,0,0,0,0,0,12,5,22,37,31,94,42
481210215251,678,0,0,0,0,0,0,0,0,0,0,11,18,74,83,71,421
481210215252,682,15,0,0,15,0,0,0,0,18,66,14,55,193,55,171,80
481210215253,1325,0,0,0,12,13,15,0,0,31,19,16,100,195,158,144,622
481210215254,876,18,19,16,0,0,0,0,41,19,45,18,43,70,77,289,221
481210215255,285,0,0,0,0,0,16,0,0,0,0,0,66,16,10,130,47
481210215261,608,7,10,34,16,0,0,60,9,33,25,42,68,59,63,67,115
481210215262,461,11,18,17,0,0,0,12,10,0,0,41,39,70,52,159,32
481210215263,267,0,0,0,0,0,0,0,0,0,0,0,40,35,17,96,79
481210215264,647,0,0,0,0,23,10,0,0,7,9,0,58,38,114,155,233
481210215265,287,0,0,9,0,0,7,0,0,0,0,12,22,58,67,52,60
481210215271,903,9,12,15,0,0,14,0,55,19,24,68,35,108,151,145,248
481210215272,851,10,11,0,12,7,0,44,26,27,40,43,72,102,100,115,242
481210215273,314,0,0,0,0,0,0,0,10,0,58,8,33,0,86,59,60
481210216111,536,8,8,25,29,38,32,39,0,18,53,25,59,69,29,57,47
481210216112,587,23,8,20,25,14,27,39,0,14,68,36,68,87,70,80,8
481210216113,579,41,20,35,9,0,7,18,32,24,9,30,76,84,96,91,7
481210216121,1116,22,17,41,117,34,36,28,81,131,80,96,151,99,105,39,39
481210216122,403,36,0,0,0,0,0,0,9,0,19,87,88,29,34,95,6
481210216131,213,6,0,0,0,0,0,41,12,0,43,27,58,0,9,12,5
481210216132,399,0,0,18,5,26,10,8,8,0,34,64,73,53,56,24,20
481210216133,778,14,105,67,5,43,74,107,31,54,119,92,60,7,0,0,0
481210216134,569,13,57,14,35,36,0,41,37,53,36,87,99,29,18,0,14
481210216141,295,0,0,0,0,33,19,0,22,53,6,44,63,26,0,29,0
481210216142,266,3,0,0,9,7,25,74,49,10,14,0,54,0,11,0,10
481210216143,346,7,0,0,20,0,12,17,37,41,52,63,7,47,0,10,33
481210216144,431,0,8,10,9,26,32,0,10,0,29,36,96,41,56,39,39
481210216151,397,0,8,7,8,10,27,7,24,6,52,66,106,28,23,25,0
481210216152,243,0,0,7,7,0,24,14,33,12,8,20,61,21,5,24,7
481210216153,323,7,0,19,41,10,44,0,0,14,63,32,37,33,7,16,0
481210216154,571,6,0,14,0,0,0,20,24,74,94,71,93,152,15,8,0
481210216161,889,128,66,46,84,70,33,59,50,97,65,93,70,10,18,0,0
481210216162,443,0,0,0,38,27,43,13,26,15,53,64,47,49,37,31,0
481210216163,650,115,29,8,86,0,85,9,31,12,50,43,43,77,26,19,17
481210216181,504,15,9,40,0,8,40,51,9,9,107,56,101,33,0,8,18
481210216182,318,0,8,27,35,7,7,18,7,15,13,57,38,33,37,16,0
481210216183,473,5,20,7,30,0,44,26,13,19,92,56,108,23,30,0,0
481210216191,574,25,45,0,34,0,43,39,66,19,83,30,130,25,20,8,7
481210216192,494,0,36,34,0,25,19,117,65,18,18,64,18,38,21,21,0
481210216201,443,0,10,29,16,22,18,23,33,27,68,48,55,62,18,14,0
481210216202,715,44,6,5,38,25,23,82,44,66,85,113,77,33,54,5,15
481210216211,612,0,8,0,0,21,19,15,19,9,15,38,98,86,44,120,120
481210216212,763,17,0,7,30,0,20,27,30,19,70,13,66,170,112,108,74
481210216221,1036,11,8,27,0,22,0,10,0,17,136,113,158,154,157,68,155
481210216222,727,19,0,0,13,0,10,0,20,71,45,66,101,45,71,103,163
481210216231,1434,63,52,17,0,18,0,0,116,0,144,92,319,215,123,86,189
481210216232,1387,58,0,101,60,50,82,22,64,20,46,138,68,286,58,239,95
481210216241,452,56,87,20,18,52,30,0,0,0,51,14,119,5,0,0,0
481210216242,2691,89,70,78,16,155,19,108,108,86,300,274,427,298,194,282,187
481210216251,1385,28,47,81,0,0,48,66,10,9,77,104,60,132,158,107,458
481210216252,1897,33,30,0,0,24,37,65,113,59,66,28,161,232,134,404,511
481210216261,461,7,34,0,0,0,9,7,0,6,11,29,31,55,31,63,178
481210216262,397,7,0,10,0,0,0,0,6,7,0,8,44,7,41,36,231
481210216271,967,137,0,16,0,2,0,0,0,53,28,64,67,109,14,154,323
481210216272,763,16,0,0,0,0,55,0,14,18,34,101,228,92,38,58,109
481210216273,2890,76,37,53,11,130,178,70,173,181,204,473,600,406,70,145,83
481210216281,759,18,0,17,0,0,80,31,36,13,19,47,133,156,68,77,64
481210216282,970,32,0,0,16,18,17,0,0,0,122,171,207,98,74,129,86
481210216283,833,42,17,127,0,71,15,88,112,15,102,10,72,131,19,12,0
481210216291,1277,0,2,0,8,0,0,0,2,0,10,25,115,112,102,137,764
481210216292,1056,74,9,0,0,19,15,104,143,0,28,49,150,95,135,157,78
481210216301,676,0,9,16,33,63,0,2,9,10,30,67,138,151,42,68,38
481210216302,398,0,0,0,8,0,0,0,34,13,31,55,51,55,61,67,23
481210216303,743,33,60,0,0,10,58,35,28,12,50,123,213,57,26,19,19
481210216311,852,7,30,13,8,41,14,19,52,17,80,51,120,134,129,106,31
481210216312,971,9,0,15,19,6,0,0,0,8,24,84,160,135,107,149,255
481210216321,471,7,0,0,0,19,17,8,7,0,0,37,49,45,26,64,192
481210216322,439,0,0,23,0,7,10,19,0,0,0,22,114,75,51,69,49
481210216323,607,8,33,45,111,11,44,35,53,40,31,45,0,57,18,33,43
481210216331,492,0,0,21,15,63,9,0,0,19,71,26,90,44,54,68,12
481210216332,555,9,0,0,0,7,0,19,0,9,21,10,135,125,114,51,55
481210216333,395,0,10,0,0,26,11,12,11,0,8,8,57,113,68,43,28
481210216334,272,0,0,0,12,8,32,0,8,0,31,31,28,23,10,41,48
481210216341,953,43,0,89,28,42,211,53,95,103,77,44,129,0,0,0,39
481210216342,1257,69,163,40,68,42,31,8,85,70,300,136,142,103,0,0,0
481210216343,905,58,40,49,35,165,91,15,83,42,94,201,0,32,0,0,0
481210216351,538,45,12,10,35,102,0,15,23,78,53,102,46,17,0,0,0
481210216352,1094,25,19,39,28,127,61,194,184,161,86,94,76,0,0,0,0
481210216353,545,11,0,12,60,35,13,34,0,67,71,9,82,28,14,14,95
481210216361,797,23,36,13,150,0,32,70,0,75,69,130,134,47,0,0,18
481210216362,1138,34,18,170,85,14,155,81,53,134,91,273,30,0,0,0,0
481210216363,975,52,82,0,52,0,0,116,156,15,139,150,79,64,54,0,16
481210216364,757,39,0,16,15,13,0,39,61,14,99,61,142,131,49,25,53
481210216365,620,74,0,0,46,12,57,52,31,64,119,96,17,52,0,0,0
481210216371,759,23,79,64,77,0,47,121,8,46,34,92,63,41,44,20,0
481210216372,301,0,0,0,0,0,0,0,7,0,17,10,28,120,29,84,6
481210216373,862,16,59,84,65,81,75,88,39,37,159,97,54,0,0,0,8
481210216381,743,54,20,22,0,37,61,95,36,127,57,65,67,39,63,0,0
481210216382,1014,50,17,32,34,83,57,54,22,82,88,164,135,96,33,28,39
481210217151,505,22,12,0,0,0,45,0,0,0,87,35,108,110,41,40,5
481210217152,356,10,17,0,0,0,9,0,11,0,7,39,37,54,57,115,0
481210217153,608,0,32,0,18,8,0,77,44,76,15,83,53,21,77,73,31
481210217154,307,0,10,10,0,0,0,29,0,12,20,44,29,45,51,38,19
481210217161,481,22,16,69,59,0,77,32,51,35,12,45,63,0,0,0,0
481210217162,287,0,0,0,0,36,13,0,0,0,0,0,60,71,44,37,26
481210217163,811,0,0,53,39,60,54,34,137,39,132,167,77,0,0,19,0
481210217164,391,0,0,0,0,0,19,0,13,19,0,0,145,71,0,12,112
481210217171,352,29,25,14,15,46,14,44,0,52,42,43,0,28,0,0,0
481210217172,214,14,0,32,0,0,0,15,0,17,24,9,16,53,0,15,19
481210217173,395,34,0,0,0,13,87,0,0,0,17,41,29,90,30,12,42
481210217174,423,14,0,0,11,0,0,32,16,45,31,57,93,17,35,29,43
481210217175,655,0,16,0,14,0,12,54,0,0,84,117,165,87,54,15,37
481210217181,1551,30,0,0,0,0,46,85,45,0,55,85,159,188,249,183,426
481210217182,407,0,0,0,0,0,0,16,0,0,36,39,32,123,13,42,106
481210217183,1640,0,0,0,4,12,0,50,34,0,66,27,218,137,102,381,609
481210217191,315,20,0,0,5,0,2,4,4,7,27,16,27,36,41,39,87
481210217192,1188,9,0,0,0,22,33,9,12,21,90,42,60,55,167,324,344
481210217201,491,6,0,5,7,0,4,7,0,7,7,17,30,99,80,117,105
481210217202,560,0,0,0,0,0,18,18,0,12,0,35,46,109,77,106,139
481210217211,509,0,13,0,16,0,10,0,0,6,40,84,59,97,56,88,40
481210217212,859,11,9,8,17,0,22,38,4,9,14,109,138,235,84,103,58
481210217221,775,16,17,37,36,20,33,39,50,62,107,50,157,59,36,43,13
481210217222,897,29,0,0,0,30,9,7,37,44,44,26,246,124,58,195,48
481210217231,223,5,0,0,6,0,5,0,0,7,0,68,41,31,9,27,24
481210217232,308,6,5,13,0,4,0,11,14,15,17,50,66,63,16,28,0
481210217241,491,14,7,0,0,8,0,18,0,0,9,27,24,115,72,97,100
481210217242,658,9,10,0,0,0,5,0,8,7,23,33,108,83,74,133,165
481210217243,210,0,0,0,0,0,0,0,0,0,6,21,23,65,21,32,42
481210217251,533,0,0,0,9,0,10,39,28,13,10,21,145,103,64,50,41
481210217252,826,0,0,9,0,0,0,59,31,40,17,104,147,117,150,93,59
481210217261,887,0,0,8,17,6,19,0,29,0,69,50,108,153,160,190,78
481210217262,234,0,0,0,11,0,0,0,11,0,17,0,60,33,30,57,15
481210217271,734,14,0,9,0,0,14,12,0,19,7,45,62,62,92,178,220
481210217272,888,20,0,11,16,11,9,42,0,0,63,22,113,106,116,110,249
481210217281,438,7,0,0,4,0,22,0,28,15,46,106,64,126,20,0,0
481210217282,881,43,0,60,20,54,48,72,93,40,114,133,116,70,0,4,14
481210217291,615,0,10,4,18,4,6,18,31,14,27,24,94,90,84,123,68
481210217292,444,0,3,4,0,4,0,10,24,0,31,19,64,93,90,70,32
481210217301,570,8,0,9,8,0,0,8,72,0,52,65,142,38,67,83,18
481210217302,285,0,0,9,8,0,9,0,10,0,16,22,27,79,27,44,34
481210217303,435,0,11,0,10,0,0,11,0,7,23,7,57,70,70,120,49
481210217311,298,0,0,0,0,0,0,0,0,0,23,40,71,59,32,46,27
481210217312,884,29,8,0,18,0,17,9,9,26,88,122,104,115,123,121,95
481210217321,526,0,11,18,37,17,27,33,6,34,133,95,27,59,18,6,5
481210217322,352,0,6,0,0,24,11,10,24,29,64,39,31,40,15,33,26
481210217331,486,8,6,0,5,0,5,12,11,34,93,27,103,65,29,28,60
481210217332,595,16,96,59,8,0,30,13,13,77,43,61,37,46,0,80,16
481210217341,696,10,0,25,29,65,98,88,10,74,79,135,62,10,11,0,0
481210217342,961,8,24,65,80,67,118,113,50,136,83,117,40,50,0,10,0
481210217351,948,17,9,28,37,8,30,8,63,12,107,216,230,79,45,24,35
481210217352,690,8,0,15,27,33,71,49,49,30,112,128,71,35,35,0,27
481210217361,1173,13,0,11,64,8,67,84,58,74,196,257,156,97,29,33,26
481210217371,220,0,0,4,0,0,0,0,0,0,18,29,27,19,22,35,66
481210217372,723,43,25,15,9,62,10,50,83,47,63,76,55,31,32,66,56
481210217373,800,26,10,19,37,29,24,54,44,10,79,101,171,111,73,12,0
481210217381,624,0,9,0,46,8,30,43,61,23,34,63,55,82,73,89,8
481210217382,730,38,43,28,30,17,10,33,50,87,59,92,104,73,43,20,3
481210217391,677,34,57,53,45,65,39,93,10,35,71,73,52,28,0,22,0
481210217392,816,71,59,87,108,121,37,59,53,120,30,18,23,7,0,23,0
481210217401,978,13,32,68,89,92,131,62,37,43,86,170,146,9,0,0,0
481210217402,477,0,9,15,57,27,20,36,9,0,46,151,41,34,15,17,0
481210217403,590,14,8,7,4,0,22,0,0,52,59,63,178,104,38,37,4
481210217411,420,8,14,16,18,48,25,20,6,13,26,59,27,59,30,16,35
481210217412,227,0,0,0,10,16,0,0,5,5,10,15,34,56,25,24,27
481210217421,743,23,0,16,0,17,0,0,45,0,31,195,121,116,55,80,44
481210217422,633,28,47,55,101,0,77,29,14,0,56,50,65,69,0,13,29
481210217423,641,0,0,17,0,96,0,0,17,27,31,123,35,72,92,88,43
481210217431,541,31,7,0,28,55,44,83,36,26,38,47,58,59,20,9,0
481210217432,480,57,15,85,7,39,75,30,11,0,42,76,43,0,0,0,0
481210217433,296,0,0,39,0,21,0,12,0,23,19,47,8,100,22,5,0
481210217441,229,0,15,0,4,0,15,56,17,0,4,18,13,18,14,55,0
481210217442,478,19,0,27,77,74,0,12,7,0,40,123,64,9,26,0,0
481210217443,315,0,24,0,48,4,122,21,0,0,67,8,21,0,0,0,0
481210217451,593,50,0,57,12,8,9,51,63,39,19,98,51,85,0,51,0
481210217452,459,9,7,6,16,40,0,36,10,14,71,105,56,19,9,61,0
481210217453,276,15,8,19,7,8,0,0,9,0,5,44,84,42,13,22,0
481210217454,327,22,14,25,0,53,5,0,44,58,31,0,50,25,0,0,0
481210217461,800,0,9,15,5,5,22,8,47,15,48,53,40,79,152,84,218
481210217462,421,5,12,0,10,0,0,8,0,0,23,14,55,46,44,81,123
481210217471,470,24,0,23,0,9,12,5,69,19,0,33,47,41,34,107,47
481210217472,1394,14,0,7,10,85,39,0,75,26,55,143,176,273,111,251,129
481210217481,726,8,0,0,11,7,7,10,11,18,9,15,128,73,73,168,188
481210217482,825,0,31,24,0,0,48,19,12,0,85,123,108,122,68,87,98
481210217491,597,5,0,5,0,0,0,12,19,0,16,11,19,42,81,121,266
481210217492,472,6,5,0,0,0,0,5,0,0,11,0,48,49,36,79,233
481210217501,636,0,0,0,23,0,9,11,0,8,31,17,60,127,90,89,171
481210217502,722,10,24,7,0,0,7,0,9,0,34,25,23,60,74,66,383
481210217511,568,10,0,0,0,0,0,0,0,0,20,0,0,33,28,110,367
481210217512,868,0,0,14,8,0,23,9,0,0,54,24,107,118,93,218,200
481210217521,712,0,0,10,0,3,0,11,0,0,0,30,41,60,133,180,244
481210217522,865,0,7,7,19,11,12,8,13,12,29,38,83,152,124,201,149
481210217531,1055,29,27,0,27,0,6,0,0,0,20,23,104,62,111,324,322
481210217532,859,0,0,0,15,15,6,10,0,22,6,50,67,65,86,230,287
481210218001,568,71,0,11,0,0,18,13,39,12,31,160,55,12,17,54,75
481210218002,625,0,10,0,0,10,11,9,9,11,20,29,45,40,51,36,344
481210218003,365,18,0,0,8,0,0,0,0,0,32,0,18,43,31,38,177
481210219001,379,31,0,0,0,8,0,0,23,0,0,0,45,10,47,104,111
481210219002,256,0,0,0,0,21,0,0,9,0,4,0,3,12,19,26,162
481210219003,792,27,0,0,0,0,0,16,0,29,23,61,86,71,77,156,246
481239701001,287,0,18,16,9,17,0,39,29,16,16,62,36,12,9,0,8
481239701002,637,71,103,23,63,0,0,25,53,26,9,32,98,23,8,38,65
481239701003,798,38,29,98,7,96,9,8,123,40,16,57,61,131,28,0,57
481239702001,444,7,23,22,39,55,7,32,7,2,78,41,46,9,28,11,37
481239702002,256,37,18,52,0,32,0,0,0,6,24,8,17,12,22,28,0
481239702003,468,71,32,56,0,76,54,0,10,0,0,16,86,15,0,52,0
481239702004,500,63,56,36,6,14,42,13,53,24,12,65,40,42,18,10,6
481239703001,345,56,0,0,0,16,0,0,9,7,0,86,66,29,41,0,35
481239703002,395,23,20,0,16,23,8,5,0,12,53,81,83,40,6,0,25
481239703003,301,0,0,9,7,6,69,48,11,0,8,41,14,29,4,23,32
481239703004,440,15,7,43,20,26,5,9,19,6,25,47,54,55,46,39,24
481239704001,325,29,49,49,23,6,0,7,7,0,25,47,62,16,5,0,0
481239704002,572,40,14,36,20,46,5,37,5,4,35,69,70,59,37,36,59
481239704003,511,37,94,14,53,23,35,14,28,4,33,43,20,54,0,0,59
481239705001,323,23,19,19,4,7,58,6,8,0,10,16,19,23,0,27,84
481239705002,269,7,5,17,9,13,10,16,22,10,21,30,27,16,7,39,20
481239705003,389,55,32,32,0,34,30,43,28,0,9,21,32,37,9,18,9
481259503001,374,17,34,29,16,24,9,7,16,8,44,58,53,12,19,19,9
481259503002,268,25,29,13,21,7,9,23,53,18,10,10,27,4,3,0,16
481259503003,190,38,27,23,12,0,8,0,2,9,19,13,9,17,0,13,0
481279502001,801,10,32,66,169,74,32,14,0,10,12,141,47,127,0,0,67
481279502002,283,74,86,22,0,18,0,0,0,0,0,9,74,0,0,0,0
481279502003,297,115,0,8,0,0,20,0,39,0,23,53,39,0,0,0,0
481279502004,862,45,132,57,0,0,132,173,80,29,0,16,40,15,51,71,21
481279502005,470,35,45,122,43,12,86,0,0,0,18,59,50,0,0,0,0
481279504001,456,69,75,78,83,11,8,20,7,22,35,20,13,1,6,0,8
481279504002,307,44,36,45,17,22,11,14,26,0,23,33,13,3,13,7,0
481299502001,279,31,33,11,20,32,10,8,15,15,27,24,5,9,31,0,8
481299502002,385,23,27,10,13,39,22,27,29,20,30,64,40,18,10,0,13
481299503001,364,23,8,44,23,18,14,26,11,7,26,15,43,31,52,7,16
481299503002,202,32,12,9,15,10,9,11,8,3,19,28,24,7,6,9,0
481319501001,186,90,0,28,0,10,0,0,0,0,0,0,0,10,0,19,29
481319501002,174,31,16,36,40,0,0,0,0,0,6,38,7,0,0,0,0
481319501003,400,30,38,57,116,0,15,45,32,0,0,0,52,0,0,15,0
481319501004,445,87,36,78,25,17,0,48,9,28,13,37,6,46,0,15,0
481319501005,213,0,15,21,0,25,16,17,0,29,26,0,21,0,0,43,0
481319502001,391,0,0,39,13,16,0,75,0,10,57,56,35,30,35,25,0
481319502002,593,72,16,58,17,46,28,14,61,0,106,62,29,60,0,16,8
481319505001,270,15,108,20,0,34,0,0,12,12,0,57,0,12,0,0,0
481319505002,401,41,3,24,29,20,27,37,15,34,24,38,45,3,0,32,29
481319505003,772,115,111,27,38,75,81,30,53,4,81,53,48,34,0,0,22
481339501001,397,36,29,65,18,20,55,27,10,7,38,50,16,15,11,0,0
481339501002,405,83,0,63,21,43,16,29,6,32,18,17,20,15,7,10,25
481339501003,295,22,20,30,53,10,20,0,37,14,33,49,4,0,3,0,0
481339502001,300,10,82,33,13,0,69,10,0,22,0,16,15,15,0,0,15
481339502002,415,66,28,64,136,24,26,6,8,0,0,20,19,18,0,0,0
481339502003,259,0,13,13,53,10,0,33,0,34,46,11,0,11,22,0,13
481339502004,204,18,5,32,57,17,0,24,0,0,29,22,0,0,0,0,0
481339502005,366,16,19,13,57,26,0,62,19,0,42,54,8,0,0,9,41
481339502006,261,38,0,15,5,8,36,13,0,0,75,33,4,16,0,18,0
481339503001,89,13,0,0,14,0,0,16,0,21,0,14,11,0,0,0,0
481339503002,380,0,30,35,22,0,60,41,42,0,43,75,16,0,0,16,0
481339503003,407,28,87,33,31,27,15,76,18,0,0,33,20,14,0,13,12
481339503004,520,124,30,75,144,0,0,16,41,0,21,0,0,47,22,0,0
481339503005,292,13,37,14,0,0,0,0,0,35,20,8,19,18,17,111,0
481339503006,185,0,0,0,4,43,14,0,5,76,15,0,5,15,0,0,8
481339504001,422,22,32,36,33,15,84,15,30,13,33,22,21,22,16,25,3
481339504002,307,33,8,27,73,16,18,23,3,13,22,19,36,7,4,5,0
